63.8
63.8
63.8
63.9
64
64
64.2
64.5
64.5
64.9
65.4
66
66.3
66.9
68.8
68.3
70
71.2
72.4
73.8
76.6
76.8
78.5
80.2
83
84.7
85.4
89.3
90.8
93.3
96.1
96.7
97
100.6
102.6
105
105.6
107.4
107.4
108.8
109.1
109.2
111
111.3
112.8
111.6
111.7
111
111.1
111.4
111.1
110.1
110.3
110.4
108.7
108.5
107.7
107.3
106.8
106.1
105.5
104.3
104
103.3
102.4
101.5
101.5
100.1
99
98.7
98
97.4
97.2
96.5
95.9
95.3
94.6
94.5
93.5
92.3
92
91.9
90.9
90.5
90
89.1
89.5
89
88.1
87.4
87.1
86.8
86
85.7
85
84.8
84.1
83.9
83.6
83.6
83.3
82.4
82.1
81.6
81.3
81.1
80.4
80.4
79.8
79.2
79
78.8
78.4
78.4
78.1
77.8
77.3
77.2
76.9
76.3
76.6
76.1
75.9
75.6
75.3
74.9
75.1
74.8
74.7
74.7
74.4
74.3
74.1
73.7
73.5
73.5
73.5
73
73.1
72.7
72.6
72.4
72.4
72.1
71.8
71.9
71.6
72
71.7
71.3
71.1
71
71.1
71
71
70.7
70.4
70.4
70.4
70
69.9
70
69.8
69.7
69.6
69.6
69.4
69.3
69.1
69.1
69.1
68.9
68.9
68.7
68.7
68.6
68.5
68.5
68.2
68.2
68.3
68.1
68.1
68
67.9
67.9
67.8
67.7
67.8
67.6
67.6
67.5
67.5
67.4
67.2
67.3
67.3
67.2
67.1
67.1
67.1
66.9
66.9
66.9
66.7
66.8
66.6
66.6
66.6
66.6
66.5
66.4
66.4
66.4
66.4
66.3
66.3
66.3
66.3
66.2
66.2
66.1
66
66
66
66
65.9
65.9
65.8
65.8
65.8
65.8
65.7
65.7
65.7
65.7
65.6
65.6
65.6
65.5
65.5
65.5
65.5
65.5
65.4
65.4
65.3
65.4
65.3
65.3
65.3
65.2
65.2
65.2
65.2
65.1
65.1
65.1
65.1
65
65
65
65
65
65
65
64.9
64.9
64.9
64.9
64.9
64.9
64.8
64.8
64.8
64.8
64.7
64.7
64.7
64.7
64.7
64.7
64.7
64.7
64.7
64.6
64.6
64.6
64.6
64.6
64.6
64.6
64.6
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.4
64.4
64.4
64.4
64.4
64.4
64.4
64.4
64.4
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.3
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.2
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64.1
64
64
64.1
64.1
64.1
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.9
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.8
63.7
